periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas;estu_grupoetnia;fami_numhermanos;estu_comunidadcampesina;estu_numhijos;estu_horastrabnoremu;fami_posicionhermanos;estu_tiempocasaacole;estu_desplazacolegio
20252;SB11202530175695;ESTUDIANTE;PPT;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000302;163001000302;63;63001;252825;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA SANTA TERESA DE JESUS;SANTA TERESA DE JESUS;S;2;A1;3;3;2;S;63;63001;63;63001;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;03/11/2007;F;11;0;49.491035;ARMENIA;ARMENIA;VENEZUELA;3;2;COLOMBIA;N;0;;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;No;No;No;Si;Si;No;No;Es vendedor o trabaja en atención al público;Trabaja por cuenta propia (por ejemplo plomero, electricista);56;59;56;66;70;42;52;270;53;59;60;45;NINGUNO;4 o más;NO;0;0;En medio;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530332809;ESTUDIANTE;CC;URBANA;N;A;TÉCNICO/ACADÉMICO;163401000093;163401000093;63;63401;733162;QUINDIO;MIXTO;SABATINA;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO TEBAIDA;INST TEBAIDA;S;2;A1;2;2;1;S;63;63401;63;63401;;No leo por entretenimiento;QUINDIO;QUINDIO;N;;26/12/2005;M;26;Más de 30 horas;36.266273;LA TEBAIDA;LA TEBAIDA;COLOMBIA;2;1;COLOMBIA;N;0;;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;Si;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;21;18;38;36;11;20;41;207;48;50;36;36;NINGUNO;1;NO;0;0;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530031110;ESTUDIANTE;CC;RURAL;;A;ACADÉMICO;263130000569;263130000569;63;63130;657932;QUINDIO;MIXTO;SABATINA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA RURAL JESUS MARIA MORALES;JESUS MARIA MORALES;S;1;A-;2;1;1;S;63;63130;63;63130;30 minutos o menos;No leo por entretenimiento;QUINDIO;QUINDIO;N;;06/07/1999;F;26;0;45.422085;CALARCÁ;CALARCÁ;COLOMBIA;2;2;COLOMBIA;N;0;;No;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Primaria incompleta;Secundaria (Bachillerato) completa;Sin Estrato;11 A 25 LIBROS;5 a 6;Mejor;No;No;No;No;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;No aplica;10;2;10;10;1;7;37;160;38;40;18;31;NINGUNO;2;SI;0;Más de 30 horas;El/La menor;Entre 15 y 30 minutos;Otro (burro o caballo, canoa, lancha, etc.)
20252;SB11202530593037;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;FUNDACION INSTITUTO A DISTANCIA EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;2;A1;3;2;1;S;66;66001;66;66001;Más de 3 horas;Entre 30 y 60 minutos;RISARALDA;RISARALDA;N;;02/08/2008;F;26;Menos de 10 horas;62.027916;PEREIRA;PEREIRA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cinco;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;0 A 10 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);24;30;45;51;23;27;42;226;50;55;43;39;NINGUNO;0;NO;0;Más de 30 horas;;Más de una hora;En transporte escolar o particular
20252;SB11202530234781;ESTUDIANTE;TI;URBANA;;A;TÉCNICO/ACADÉMICO;163001003535;163001003535;63;63001;716100;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;ESTABLECIMIENTO EDUCATIVO LAURA VICUÑA;LAURA VICU½A  ;S;3;A2;4;3;3;S;63;63001;63;63001;Entre 30 y 60 minutos;Más de 2 horas;QUINDIO;QUINDIO;N;;02/06/2007;M;11;0;47.408283;ARMENIA;ARMENIA;COLOMBIA;3;2;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;7 a 8;Peor;No;No;No;No;No;Si;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);81;83;83;93;68;82;61;315;65;70;59;61;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530449590;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001002127;163001002127;63;63001;661926;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA GUSTAVO MATAMOROS D´COSTA;GUSTAVO MATAMOROS D'COSTA;S;2;A1;2;2;2;S;63;63001;63;63001;Más de 3 horas;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;20/11/2009;F;11;0;56.488831;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;No;Si;Si;Si;Es vendedor o trabaja en atención al público;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);28;33;53;28;31;39;44;230;52;48;46;44;NINGUNO;1;NO;0;0;El/La mayor;Entre 15 y 30 minutos;En bus o transporte público
20252;SB11202530222227;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001000299;163001000299;63;63001;730515;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA TERESITA MONTES;TERESITA MONTES;S;2;A-;2;2;2;N;63;63001;63;63001;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;S;;20/08/2008;M;11;Menos de 10 horas;53.471085;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Cuatro;Primaria incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;Si;No;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;60;35;31;20;27;36;54;233;45;45;45;43;NINGUNO;4 o más;NO;0;Menos de 10 horas;En medio;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530548819;ESTUDIANTE;TI;URBANA;;A;ACADÉMICO;363001002037;363001002037;63;63001;749978;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA MARCELINO CHAMPAGÑAT;MARCELINO CHAMPAGNAT ;S;3;A2;3;4;3;S;63;63001;63;63001;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;30/12/2008;F;11;0;64.334892;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Técnica o tecnológica completa;Estrato 3;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;No;No;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;89;90;79;77;96;85;65;330;63;63;75;62;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530423228;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000671;163001000671;63;63001;710145;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA LOS QUINDOS;LOS QUINDOS;S;3;A1;3;3;3;S;63;63001;63;63001;Más de 3 horas;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;10/01/2009;F;11;0;50.965435;ARMENIA;ARMENIA;COLOMBIA;3;2;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Peor;No;No;No;Si;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;87;78;47;82;76;71;64;303;50;64;62;56;NINGUNO;2;NO;0;0;El/La menor;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530572208;ESTUDIANTE;PPT;URBANA;N;A;ACADÉMICO;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;FUNDACION INSTITUTO A DISTANCIA EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;2;A1;2;2;2;S;15;15469;15;15469;;;BOYACA;BOYACA;N;;05/05/2004;M;26;;47.873371;MONIQUIRÁ;MONIQUIRÁ;VENEZUELA;3;2;COLOMBIA;N;0;;;;;;Dos;Ninguno;Técnica o tecnológica incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;;;No;;;;Si;;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;56;41;61;30;23;55;52;243;55;48;43;49;NINGUNO;0;NO;0;Más de 30 horas;;Más de una hora;En transporte escolar o particular
20252;SB11202530231387;ESTUDIANTE;CC;URBANA;;A;ACADÉMICO;163001000728;163001000728;63;63001;126920;QUINDIO;MIXTO;MAÑANA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA EUDORO GRANADA;EUDORO GRANADA;S;3;B+;3;3;3;S;63;63001;63;63001;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;22/11/2006;F;11;Menos de 10 horas;61.344009;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo y especie;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 3;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);82;77;98;74;52;73;62;302;80;62;54;57;NINGUNO;2;NO;0;Entre 11 y 20 horas;En medio;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530176174;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000299;163001000299;63;63001;730515;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA TERESITA MONTES;TERESITA MONTES;S;4;B+;4;4;4;S;63;63001;63;63001;No Navega Internet;30 minutos o menos;QUINDIO;QUINDIO;N;;26/05/2009;F;11;0;72.589844;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Educación profesional completa;Educación profesional completa;Estrato 3;MÁS DE 100 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);100;100;99;97;98;100;100;412;82;73;78;79;NINGUNO;2;NO;0;0;El/La menor;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530001717;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;263130000569;263130000569;63;63130;689083;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA RURAL JESUS MARIA MORALES;JESUS MARIA MORALES;S;2;A-;2;2;1;S;63;63130;63;63130;Entre 30 y 60 minutos;30 minutos o menos;QUINDIO;QUINDIO;N;;07/01/2008;M;11;Entre 11 y 20 horas;41.681923;CALARCÁ;CALARCÁ;COLOMBIA;2;2;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;No aplica;23;17;19;21;24;12;42;204;42;45;43;33;NINGUNO;1;NO;0;0;El/La mayor;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530365010;ESTUDIANTE;TI;URBANA;;A;ACADÉMICO;363001800066;363001800066;63;63001;813030;QUINDIO;MIXTO;UNICA;ARMENIA;NO OFICIAL;FUNDANZA;FUNDANZA - SEDE PRINCIPAL;S ;2;A-;3;3;1;S;63;63001;63;63001;Entre 1 y 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;26/09/2008;M;11;Menos de 10 horas;55.29509;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Mejor;No;Si;Si;Si;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);57;45;19;60;55;17;53;248;42;58;55;35;NINGUNO;0;NO;0;0;;Menos de 15 minutos;En transporte escolar o particular
20252;SB11202530289983;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001000387;363001000387;63;63001;621847;QUINDIO;FEMENINO;MAÑANA;ARMENIA;NO OFICIAL;COLEGIO DEL SAGRADO CORAZON DE JESUS BETHLEMITAS ARMENIA;SAGRADO CORAZON DE JESUS;S;3;A2;3;3;3;S;63;63001;63;63001;Entre 1 y 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;29/09/2008;M;11;0;64.139137;ARMENIA;ARMENIA;COLOMBIA;3;4;COLOMBIA;N;0;;No;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 4;0 A 10 LIBROS;3 a 4;Peor;Si;Si;Si;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);93;87;69;83;88;83;67;323;58;65;68;61;NINGUNO;0;NO;0;0;;Entre 15 y 30 minutos;En transporte escolar o particular
20252;SB11202530429479;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;263548000298;263548000298;63;63548;147645;QUINDIO;MIXTO;SABATINA;PIJAO;OFICIAL;INSTITUCION EDUCATIVA LUIS GRANADA MEJIA;LUIS GRANADA MEJIA;S;1;A-;2;1;1;S;76;76122;76;76122;;;VALLE;VALLE;N;;10/07/2004;F;26;Menos de 10 horas;;CAICEDONIA;CAICEDONIA;COLOMBIA;2;;COLOMBIA;N;0;;Si, en efectivo y especie;;;;Cinco;;;;;3 a 4;Peor;Si;Si;Si;Si;;Si;No;;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;3;4;3;18;10;3;32;172;29;44;35;28;NINGUNO;2;NO;0;Entre 11 y 20 horas;El/La mayor;Entre 30 minutos y una hora;En bus o transporte público
20252;SB11202530558225;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;163470000232;163470800018;63;63470;747915;QUINDIO;MIXTO;MAÑANA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA GENERAL SANTANDER;LA PRIMAVERA;N;2;A-;1;1;1;S;63;63470;63;63470;;;QUINDIO;QUINDIO;N;;30/01/2007;M;11;;;MONTENEGRO;MONTENEGRO;COLOMBIA;2;;COLOMBIA;S;0;;;;;;;;;;;;;;;;;;;;;;;27;4;5;2;4;9;43;173;32;34;30;32;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530591347;ESTUDIANTE;CC;URBANA;N;A;ACADÉMICO;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;FUNDACION INSTITUTO A DISTANCIA EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;2;A-;3;3;2;S;18;18001;18;18001;30 minutos o menos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;18/12/1999;F;26;Menos de 10 horas;36.75486;FLORENCIA;FLORENCIA;COLOMBIA;3;1;COLOMBIA;N;0;;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;51;49;27;55;54;41;51;255;44;56;55;44;NINGUNO;0;NO;0;Más de 30 horas;;Entre 30 minutos y una hora;En transporte escolar o particular
20252;SB11202530591289;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;363001002797;363001002797;63;63001;78592;QUINDIO;MIXTO;SABATINA;ARMENIA;NO OFICIAL;FUNDACION INSTITUTO A DISTANCIA EDUARDO CABALLERO CALDERON;EDUARDO CABALLERO CALDERON;S;1;A-;2;1;1;S;63;63001;63;63001;Más de 3 horas;30 minutos o menos;QUINDIO;QUINDIO;N;;12/10/2009;M;26;0;57.941719;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;7 a 8;Igual;Si;Si;No;No;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);13;3;1;7;4;3;38;166;27;39;30;28;NINGUNO;0;NO;0;Más de 30 horas;;Entre 30 minutos y una hora;En transporte escolar o particular
20252;SB11202530351371;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;463130000550;463130000550;63;63130;733006;QUINDIO;MIXTO;UNICA;CALARCÁ;OFICIAL;INSTITUCION EDUCATIVA BAUDILIO MONTOYA;BAUDILIO MONTOYA;S;4;A2;4;4;3;S;63;63130;63;63130;30 minutos o menos;Entre 1 y 2 horas;QUINDIO;QUINDIO;N;;17/08/2008;M;11;0;60.023663;CALARCÁ;CALARCÁ;COLOMBIA;3;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;26 A 100 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;98;93;76;85;93;88;73;341;61;66;72;64;NINGUNO;2;NO;0;0;El/La mayor;Menos de 15 minutos;En bus o transporte público
20252;SB11202530340543;ESTUDIANTE;TI;URBANA;;A;ACADÉMICO;163001000728;163001000728;63;63001;126920;QUINDIO;MIXTO;MAÑANA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA EUDORO GRANADA;EUDORO GRANADA;S;1;A-;2;1;1;S;63;63001;63;63001;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;03/01/2008;F;11;0;34.452862;ARMENIA;ARMENIA;COLOMBIA;3;1;COLOMBIA;N;0;;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;18;11;7;22;4;30;40;192;34;46;29;40;NINGUNO;3;SI;0;Menos de 10 horas;El/La menor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530454803;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000353;163001000353;63;63001;252866;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA NACIONAL JESUS MARIA OCAMPO;NACIONAL JESUS MARIA OCAMPO;S;3;A1;4;3;3;S;63;63001;63;63001;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;10/11/2006;F;11;0;39.698914;ARMENIA;ARMENIA;COLOMBIA;2;1;COLOMBIA;N;0;;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;No;No aplica;No sabe;85;84;58;87;81;84;63;315;54;66;64;62;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530163719;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;163001003301;163001003301;63;63001;253336;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA DEL SUR;CIUDADELA DEL SUR;S;2;A1;3;3;2;N;63;63001;63;63001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;QUINDIO;QUINDIO;S;;25/08/2007;F;11;0;57.223682;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 4;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);57;61;44;69;59;61;53;274;49;60;56;52;NINGUNO;0;NO;0;Menos de 10 horas;;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530557989;ESTUDIANTE;TI;URBANA;N;A;ACADÉMICO;163470000232;163470800018;63;63470;747915;QUINDIO;MIXTO;MAÑANA;MONTENEGRO;OFICIAL;INSTITUCION EDUCATIVA GENERAL SANTANDER;LA PRIMAVERA;N;1;A-;1;1;1;S;63;63470;63;63470;;;QUINDIO;QUINDIO;N;;06/02/2007;M;11;;;MONTENEGRO;MONTENEGRO;COLOMBIA;2;;COLOMBIA;S;0;;;;;;;;;;;;;;;;;;;;;;;3;2;11;2;10;3;32;162;38;33;35;28;NINGUNO;0;NO;0;0;;Menos de 15 minutos;Caminando o en bicicleta
20252;SB11202530334840;ESTUDIANTE;CC;URBANA;N;A;TÉCNICO/ACADÉMICO;163401000093;163401000093;63;63401;733162;QUINDIO;MIXTO;SABATINA;LA TEBAIDA;OFICIAL;INSTITUCION EDUCATIVA INSTITUTO TEBAIDA;INST TEBAIDA;S;2;A-;2;2;1;S;63;63401;63;63401;Más de 3 horas;Entre 30 y 60 minutos;QUINDIO;QUINDIO;N;;03/10/2005;M;26;0;52.126282;LA TEBAIDA;LA TEBAIDA;COLOMBIA;2;3;COLOMBIA;N;0;;No;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Ninguno;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;No;Si;Es vendedor o trabaja en atención al público;No aplica;23;22;17;18;32;26;42;213;41;44;46;39;NINGUNO;1;NO;0;0;El/La menor;Entre 15 y 30 minutos;Caminando o en bicicleta
20252;SB11202530138478;ESTUDIANTE;TI;URBANA;N;A;TÉCNICO/ACADÉMICO;163001000540;163001000540;63;63001;716316;QUINDIO;MIXTO;UNICA;ARMENIA;OFICIAL;INSTITUCION EDUCATIVA CAMARA JUNIOR;INSTITUCION EDUCATIVA CAMARA JUNIOR;S;3;B1;3;3;3;S;63;63001;63;63001;Más de 3 horas;No leo por entretenimiento;QUINDIO;QUINDIO;N;;11/09/2009;F;11;Menos de 10 horas;57.265865;ARMENIA;ARMENIA;COLOMBIA;3;3;COLOMBIA;N;0;;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;11 A 25 LIBROS;3 a 4;Mejor;No;Si;No;No;Si;Si;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);69;72;91;68;59;74;57;293;71;60;56;57;NINGUNO;2;NO;0;0;El/La mayor;Menos de 15 minutos;Caminando o en bicicleta
